Durasi Laptop,Penggunaan Medsos di Laptop,Durasi Medsos di Laptop,Social_Media_Instagram di Laptop,Social_Media_Tiktok di Laptop,Social_Media_Youtube di Laptop,Hiburan Instagram di laptop,Berita Instagram di laptop,Edukasi Instagram di laptop,Teknologi Instagram di laptop,Hobi Instagram di laptop,Hiburan TikTok di laptop,Berita TikTok di laptop,Edukasi TikTok di laptop,Teknologi TikTok di laptop,Hobi TikTok di laptop,Hiburan Youtube di laptop,Berita Youtube di laptop,Edukasi Youtube di laptop,Teknologi Youtube di laptop,Hobi Youtube di laptop,Durasi Ponsel,Penggunaan Medsos di Ponsel,Durasi Medsos di Ponsel,Social_Media_Instagram di Ponsel,Social_Media_Tiktok di Ponsel,Social_Media_Youtube di Ponsel,Hiburan Instagram di ponsel,Berita Instagram di ponsel,Edukasi Instagram di ponsel,Teknologi Instagram di ponsel,Hobi Instagram di ponsel,Hiburan TikTok di ponsel,Berita TikTok di ponsel,Edukasi TikTok di ponsel,Teknologi TikTok di ponsel,Hobi TikTok di ponsel,Hiburan Youtube di ponsel,Berita Youtube di ponsel,Edukasi Youtube di ponsel,Teknologi Youtube di ponsel,Hobi Youtube di ponsel,Organisasi Kampus,Organisasi_Badan Eksekutif Mahasiswa (BEM),Organisasi_Majelis Permusyawaratan Mahasiswa (MPM),Departeman Agama dan Sosial (DEPAGSOS),Departemen Hubungan dan Pengabdian Masyarakat (DHPM),Departemen Ilmu Pengetahuan dan Teknologi ( DIPTEK),Departemen Ketertiban dan Kedisiplinan (DEKEPDIS),Departemen Komunikasi dan Informasi (DEPKOMINFO),Departemen Olahraga (DEPOL),Departemen Pusat Dalam Kampus (DPDK),Departemen Sarana dan Prasarana (DEPSARPRAS),Departemen Seni dan Budaya (DEPSENBUD),UKM kampus,Del Robotic,Paduan Suara,Paduan Gitar,Paduan Tari,Del Programming,Del Cyber,Del English,Google Developer,Radio Del,Del Basket,Del Data Science,Del Badminton,Bootcamp,Hacktiv8,Digitalent,Revou,Codingstudio,Startup Campus,Purwadhika,Pacmann Academy,Dibimbing.id,Binar Academy,Impact Byte,Harisenin.com,Udemy,IDCamp,Dicoding,Rakamin Academy,Sanbercode,Peringkat SD,Peringkat SMP,Peringkat SMA,Nilai US Matematika,Nilai US Fisika,Nilai US Biologi,Nilai US Kimia,Olimpiade,Olimpiade Local,Olimpiade Regional,Olimpiade Nasional,Olimpiade Internasional,Jumlah Saudara,Ayah Belum/tidak bekerja,Ayah Mengurus rumah tangga,Ayah Pensiunan,Ayah Pegawai negeri sipil,Ayah Tentara Nasional Indonesia (TNI),Ayah Kepolisian Republik Indonesia (POLRI),Ayah Perdagangan,Ayah Petani/pekebun,Ayah Lainnya,Pendidikan Ayah,Penghasilan Ayah,Ibu Belum/tidak bekerja,Ibu Mengurus rumah tangga,Ibu Pensiunan,Ibu Pegawai negeri sipil,Ibu Tentara Nasional Indonesia (TNI),Ibu Kepolisian Republik Indonesia (POLRI),Ibu Perdagangan,Ibu Petani/pekebun,Ibu Lainnya,Pendidikan Ibu,Penghasilan Ibu,Programming Skill
9 - 11 jam,Ya,3 - 5 jam,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,12 - 13 jam,Ya,12 - 13 jam,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,Tidak,0,0,0,0,0,0,0,0,0,0,0,Ya,0,1,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peringkat 21 - 30,Peringkat 21 - 30,Peringkat 11 - 20,83 - 92 (B),93 - 100 (A),93 - 100 (A),93 - 100 (A),Tidak,0,0,0,0,01-Feb,0,0,0,0,0,0,0,0,1,Diploma IV atau Strata I,"Rp. 2,000,000 - Rp. 4,999,999",0,0,0,1,0,0,0,0,0,Diploma IV atau Strata I,"Rp. 5,000,000 - Rp. 20,000,00",57
3 - 5 jam,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 - 5 jam,Ya,3 - 5 jam,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peringkat 1 - 3,Peringkat 1 - 3,Peringkat 4 - 10,93 - 100 (A),93 - 100 (A),93 - 100 (A),83 - 92 (B),Ya,0,1,0,0,03-Apr,0,0,0,0,0,0,0,0,1,SMA/sederajat,"Kurang dari Rp. 500,000",0,0,0,1,0,0,0,0,0,Diploma IV atau Strata I,"Rp. 2,000,000 - Rp. 4,999,999",72
3 - 5 jam,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 - 5 jam,Ya,3 - 5 jam,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peringkat 1 - 3,Peringkat 4 - 10,Peringkat 1 - 3,83 - 92 (B),93 - 100 (A),93 - 100 (A),93 - 100 (A),Ya,1,0,0,0,01-Feb,0,0,0,0,0,0,0,0,1,Diploma IV atau Strata I,"Rp. 2,000,000 - Rp. 4,999,999",0,1,0,0,0,0,0,0,0,Diploma I,"Kurang dari Rp. 500,000",44
3 - 5 jam,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 - 2 jam,Ya,0 - 2 jam,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peringkat 1 - 3,Peringkat 1 - 3,Peringkat 4 - 10,83 - 92 (B),83 - 92 (B),93 - 100 (A),83 - 92 (B),Tidak,0,0,0,0,03-Apr,0,0,0,0,0,0,0,1,0,SMA/sederajat,"Rp. 2,000,000 - Rp. 4,999,999",1,0,0,0,0,0,0,0,0,Diploma IV atau Strata I,"Kurang dari Rp. 500,000",39
6 - 8 jam,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 - 13 jam,Ya,0 - 2 jam,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,Ya,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Peringkat 4 - 10,Peringkat 4 - 10,Peringkat 1 - 3,93 - 100 (A),93 - 100 (A),93 - 100 (A),93 - 100 (A),Ya,0,1,0,0,01-Feb,0,0,0,1,0,0,0,0,0,Strata III,"Rp. 5,000,000 - Rp. 20,000,00",0,0,0,0,0,0,0,0,1,Diploma IV atau Strata I,"Rp. 5,000,000 - Rp. 20,000,00",48
3 - 5 jam,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 - 5 jam,Ya,0 - 2 jam,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peringkat 4 - 10,Peringkat 1 - 3,Peringkat 4 - 10,93 - 100 (A),83 - 92 (B),93 - 100 (A),83 - 92 (B),Ya,1,1,0,0,03-Apr,0,0,0,0,0,0,0,0,1,Diploma IV atau Strata I,"Rp. 2,000,000 - Rp. 4,999,999",0,0,0,0,0,0,0,0,1,Diploma III,"Rp. 500,000 - Rp. 999,999",42
6 - 8 jam,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6 - 8 jam,Ya,6 - 8 jam,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,Ya,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Peringkat 1 - 3,Peringkat 1 - 3,Peringkat 4 - 10,83 - 92 (B),83 - 92 (B),83 - 92 (B),83 - 92 (B),Ya,1,1,1,0,01-Feb,0,0,0,0,0,0,1,0,0,SMA/sederajat,"Rp. 1,000,000 - Rp. 1,999,999",1,0,0,0,0,0,0,0,0,SMA/sederajat,"Kurang dari Rp. 500,000",70
3 - 5 jam,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 - 5 jam,Ya,0 - 2 jam,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peringkat 1 - 3,Peringkat 4 - 10,Peringkat 11 - 20,83 - 92 (B),83 - 92 (B),93 - 100 (A),83 - 92 (B),Ya,1,0,0,0,07-Aug,0,0,0,0,0,0,0,1,0,SMP/sederajat,"Rp. 500,000 - Rp. 999,999",0,0,0,0,0,0,0,1,0,SMP/sederajat,"Rp. 500,000 - Rp. 999,999",47
3 - 5 jam,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 - 2 jam,Ya,0 - 2 jam,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peringkat 4 - 10,Peringkat 1 - 3,Peringkat 1 - 3,93 - 100 (A),93 - 100 (A),93 - 100 (A),93 - 100 (A),Ya,0,0,1,0,03-Apr,0,0,0,0,0,0,0,1,0,Diploma IV atau Strata I,"Rp. 2,000,000 - Rp. 4,999,999",0,0,0,0,0,0,0,1,0,SMA/sederajat,"Rp. 5,000,000 - Rp. 20,000,00",53
3 - 5 jam,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 - 2 jam,Ya,0 - 2 jam,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peringkat 1 - 3,Peringkat 1 - 3,Peringkat 4 - 10,93 - 100 (A),93 - 100 (A),83 - 92 (B),83 - 92 (B),Ya,1,0,0,0,05-Jun,0,0,0,0,0,0,0,1,0,SMA/sederajat,"Rp. 1,000,000 - Rp. 1,999,999",0,0,0,0,0,0,0,1,0,SMA/sederajat,"Rp. 1,000,000 - Rp. 1,999,999",50
6 - 8 jam,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9 - 11 jam,Ya,3 - 5 jam,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peringkat 4 - 10,Peringkat 11 - 20,Peringkat 1 - 3,83 - 92 (B),93 - 100 (A),83 - 92 (B),83 - 92 (B),Tidak,0,0,0,0,01-Feb,0,0,0,0,0,0,1,0,0,SMA/sederajat,"Rp. 2,000,000 - Rp. 4,999,999",0,1,0,0,0,0,0,0,0,Diploma IV atau Strata I,"Kurang dari Rp. 500,000",76
3 - 5 jam,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 - 13 jam,Ya,0 - 2 jam,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,Tidak,0,0,0,0,0,0,0,0,0,0,0,Ya,0,0,0,0,0,0,1,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peringkat 4 - 10,Peringkat 4 - 10,Peringkat 4 - 10,93 - 100 (A),83 - 92 (B),83 - 92 (B),93 - 100 (A),Ya,0,1,0,0,03-Apr,0,0,0,0,0,0,0,0,1,Diploma IV atau Strata I,"Rp. 2,000,000 - Rp. 4,999,999",0,0,0,0,0,0,0,0,1,Diploma IV atau Strata I,"Rp. 2,000,000 - Rp. 4,999,999",69
9 - 11 jam,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 - 2 jam,Ya,0 - 2 jam,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peringkat 1 - 3,Peringkat 11 - 20,Peringkat 21 - 30,83 - 92 (B),75 - 83 (C),75 - 83 (C),75 - 83 (C),Ya,1,0,0,0,09-Oct,0,0,0,0,0,0,0,1,0,SMA/sederajat,"Rp. 2,000,000 - Rp. 4,999,999",0,0,0,0,0,0,0,1,0,SMA/sederajat,"Rp. 2,000,000 - Rp. 4,999,999",52
6 - 8 jam,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 - 5 jam,Ya,0 - 2 jam,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,Ya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peringkat 4 - 10,Peringkat 4 - 10,Peringkat 1 - 3,83 - 92 (B),75 - 83 (C),75 - 83 (C),75 - 83 (C),Tidak,0,0,0,0,05-Jun,0,0,0,0,0,0,0,0,1,SMA/sederajat,"Rp. 2,000,000 - Rp. 4,999,999",0,0,0,0,0,0,0,1,0,SMA/sederajat,"Kurang dari Rp. 500,000",41
12 - 13 jam,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 - 5 jam,Ya,3 - 5 jam,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,Ya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peringkat 4 - 10,Peringkat 1 - 3,Peringkat 11 - 20,83 - 92 (B),83 - 92 (B),83 - 92 (B),83 - 92 (B),Ya,1,1,0,0,01-Feb,0,0,0,0,0,0,0,0,1,Diploma IV atau Strata I,"Lebih dari Rp. 20,000,000",0,0,0,1,0,0,0,0,0,Diploma IV atau Strata I,"Rp. 5,000,000 - Rp. 20,000,00",73
6 - 8 jam,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9 - 11 jam,Ya,9 - 11 jam,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peringkat 4 - 10,Peringkat 4 - 10,Peringkat 4 - 10,83 - 92 (B),83 - 92 (B),93 - 100 (A),83 - 92 (B),Ya,0,0,1,0,05-Jun,0,0,0,0,0,0,0,1,0,SMA/sederajat,"Rp. 500,000 - Rp. 999,999",0,1,0,0,0,0,0,0,0,SMA/sederajat,"Rp. 500,000 - Rp. 999,999",45
9 - 11 jam,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 - 5 jam,Ya,3 - 5 jam,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,Tidak,0,0,0,0,0,0,0,0,0,0,0,Ya,0,0,0,0,0,0,0,1,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peringkat 11 - 20,Peringkat 4 - 10,Peringkat 21 - 30,75 - 83 (C),75 - 83 (C),75 - 83 (C),75 - 83 (C),Tidak,0,0,0,0,03-Apr,0,0,0,1,0,0,0,0,0,Diploma IV atau Strata I,"Rp. 2,000,000 - Rp. 4,999,999",0,0,0,1,0,0,0,0,0,Strata II,"Rp. 2,000,000 - Rp. 4,999,999",79
3 - 5 jam,Ya,0 - 2 jam,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,6 - 8 jam,Ya,6 - 8 jam,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peringkat 1 - 3,Peringkat 1 - 3,Peringkat 4 - 10,93 - 100 (A),83 - 92 (B),83 - 92 (B),93 - 100 (A),Ya,1,0,0,0,03-Apr,0,0,0,0,0,0,0,1,0,SMA/sederajat,"Rp. 2,000,000 - Rp. 4,999,999",0,0,0,0,0,0,0,1,0,SMA/sederajat,"Rp. 2,000,000 - Rp. 4,999,999",54
3 - 5 jam,Ya,3 - 5 jam,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,3 - 5 jam,Ya,3 - 5 jam,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,Ya,1,0,0,1,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,Ya,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,Peringkat 11 - 20,Peringkat 11 - 20,Peringkat 11 - 20,83 - 92 (B),83 - 92 (B),93 - 100 (A),93 - 100 (A),Ya,1,1,1,1,05-Jun,0,1,0,0,0,0,0,0,0,SMP/sederajat,"Rp. 2,000,000 - Rp. 4,999,999",0,0,0,1,0,0,0,0,0,Strata II,"Rp. 2,000,000 - Rp. 4,999,999",35
3 - 5 jam,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 - 5 jam,Ya,3 - 5 jam,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,Tidak,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peringkat 11 - 20,Peringkat 4 - 10,Peringkat 4 - 10,93 - 100 (A),83 - 92 (B),93 - 100 (A),93 - 100 (A),Ya,1,0,0,0,03-Apr,0,0,0,0,0,0,1,0,0,SMA/sederajat,"Rp. 1,000,000 - Rp. 1,999,999",0,1,0,0,0,0,0,0,0,SMA/sederajat,"Kurang dari Rp. 500,000",75
6 - 8 jam,Ya,3 - 5 jam,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,3 - 5 jam,Ya,3 - 5 jam,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,Ya,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Peringkat 1 - 3,Peringkat 1 - 3,Peringkat 1 - 3,83 - 92 (B),83 - 92 (B),83 - 92 (B),83 - 92 (B),Ya,1,0,0,0,01-Feb,0,0,0,0,0,0,1,0,0,SMA/sederajat,"Rp. 5,000,000 - Rp. 20,000,00",0,0,0,0,0,0,1,0,0,SMA/sederajat,"Rp. 5,000,000 - Rp. 20,000,00",50
6 - 8 jam,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 - 13 jam,Ya,0 - 2 jam,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,Ya,1,0,0,0,0,1,0,0,0,0,0,Ya,0,0,0,0,0,0,0,1,0,1,0,0,Ya,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,Peringkat 11 - 20,Peringkat 4 - 10,Peringkat 11 - 20,93 - 100 (A),83 - 92 (B),93 - 100 (A),83 - 92 (B),Ya,1,0,0,0,01-Feb,0,0,0,0,0,0,0,0,1,Strata II,"Rp. 5,000,000 - Rp. 20,000,00",0,1,0,0,0,0,0,0,0,Diploma III,"Rp. 2,000,000 - Rp. 4,999,999",36
3 - 5 jam,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6 - 8 jam,Ya,3 - 5 jam,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peringkat 11 - 20,Peringkat 11 - 20,Peringkat 11 - 20,83 - 92 (B),83 - 92 (B),83 - 92 (B),93 - 100 (A),Tidak,0,0,0,0,03-Apr,0,0,0,0,0,1,0,0,0,SMA/sederajat,"Rp. 2,000,000 - Rp. 4,999,999",1,0,0,0,0,0,0,0,0,SMA/sederajat,"Kurang dari Rp. 500,000",39
9 - 11 jam,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 - 5 jam,Ya,3 - 5 jam,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,Tidak,0,0,0,0,0,0,0,0,0,0,0,Ya,0,0,0,0,0,0,0,1,0,0,1,0,Ya,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Peringkat 1 - 3,Peringkat 4 - 10,Peringkat 4 - 10,83 - 92 (B),83 - 92 (B),83 - 92 (B),83 - 92 (B),Ya,1,0,0,0,03-Apr,0,0,0,1,0,0,0,0,0,Diploma IV atau Strata I,"Rp. 2,000,000 - Rp. 4,999,999",0,1,0,0,0,0,0,0,0,SMA/sederajat,"Kurang dari Rp. 500,000",53
6 - 8 jam,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 - 5 jam,Ya,0 - 2 jam,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,Ya,0,1,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,Ya,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Peringkat 1 - 3,Peringkat 1 - 3,Peringkat 4 - 10,93 - 100 (A),93 - 100 (A),93 - 100 (A),83 - 92 (B),Ya,1,1,1,1,03-Apr,0,0,0,0,0,0,0,0,1,Diploma IV atau Strata I,"Rp. 2,000,000 - Rp. 4,999,999",0,0,0,0,0,0,0,0,1,Diploma IV atau Strata I,"Rp. 1,000,000 - Rp. 1,999,999",39
9 - 11 jam,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 - 5 jam,Ya,3 - 5 jam,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peringkat 4 - 10,Peringkat 4 - 10,Peringkat 11 - 20,83 - 92 (B),93 - 100 (A),83 - 92 (B),83 - 92 (B),Ya,0,1,1,0,01-Feb,0,0,0,0,0,0,0,0,1,SMA/sederajat,"Rp. 2,000,000 - Rp. 4,999,999",0,0,0,1,0,0,0,0,0,SMA/sederajat,"Rp. 2,000,000 - Rp. 4,999,999",74
9 - 11 jam,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 - 5 jam,Ya,0 - 2 jam,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,Tidak,0,0,0,0,0,0,0,0,0,0,0,Ya,0,0,0,0,0,0,1,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peringkat 1 - 3,Peringkat 1 - 3,Peringkat 1 - 3,83 - 92 (B),75 - 83 (C),83 - 92 (B),83 - 92 (B),Ya,0,1,0,0,01-Feb,0,0,0,0,0,0,0,0,1,Strata II,"Rp. 2,000,000 - Rp. 4,999,999",0,0,0,0,0,0,0,0,1,Diploma IV atau Strata I,"Rp. 2,000,000 - Rp. 4,999,999",76
6 - 8 jam,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 - 5 jam,Ya,0 - 2 jam,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,Tidak,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peringkat 1 - 3,Peringkat 1 - 3,Peringkat 21 - 30,83 - 92 (B),83 - 92 (B),93 - 100 (A),83 - 92 (B),Ya,1,1,0,0,03-Apr,0,0,0,0,0,0,0,1,0,SMA/sederajat,"Rp. 1,000,000 - Rp. 1,999,999",0,0,0,0,0,0,1,0,0,SMA/sederajat,"Rp. 1,000,000 - Rp. 1,999,999",36
9 - 11 jam,Ya,0 - 2 jam,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,12 - 13 jam,Ya,9 - 11 jam,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,Tidak,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peringkat 4 - 10,Peringkat 4 - 10,Peringkat 4 - 10,83 - 92 (B),83 - 92 (B),83 - 92 (B),83 - 92 (B),Ya,1,0,0,0,01-Feb,0,0,0,0,0,0,0,0,1,SMA/sederajat,"Rp. 2,000,000 - Rp. 4,999,999",0,0,0,1,0,0,0,0,0,Strata II,"Rp. 2,000,000 - Rp. 4,999,999",35
3 - 5 jam,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6 - 8 jam,Ya,0 - 2 jam,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,Tidak,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peringkat 1 - 3,Peringkat 4 - 10,Peringkat 11 - 20,83 - 92 (B),83 - 92 (B),93 - 100 (A),83 - 92 (B),Ya,1,0,0,0,01-Feb,0,0,0,0,0,0,0,1,0,SMA/sederajat,"Rp. 1,000,000 - Rp. 1,999,999",0,0,0,0,0,0,0,1,0,SMA/sederajat,"Rp. 1,000,000 - Rp. 1,999,999",53
12 - 13 jam,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 - 13 jam,Ya,12 - 13 jam,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Tidak,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,Tidak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peringkat 4 - 10,Peringkat 11 - 20,Peringkat 11 - 20,83 - 92 (B),83 - 92 (B),83 - 92 (B),83 - 92 (B),Tidak,0,0,0,0,07-Aug,0,0,0,1,0,0,0,0,0,Diploma IV atau Strata I,"Rp. 2,000,000 - Rp. 4,999,999",0,1,0,0,0,0,0,0,0,SMA/sederajat,"Kurang dari Rp. 500,000",45
